Player,Tm,yardline_100
M.SANDERS,PHI,61
M.SANDERS,PHI,63
L.BELL,NYJ,89
L.BELL,NYJ,69
B.POWELL,NYJ,84
J.HOWARD,PHI,54
J.HOWARD,PHI,51
J.HOWARD,PHI,51
T.MONTGOMERY,NYJ,82
T.MONTGOMERY,NYJ,77
T.MONTGOMERY,NYJ,73
L.JACKSON,BAL,59
M.INGRAM,BAL,51
M.INGRAM,BAL,37
C.HYDE,HOU,60
J.CONNER,PIT,75
M.INGRAM,BAL,71
G.EDWARDS,BAL,66
G.EDWARDS,BAL,56
F.GORE,BUF,60
D.HENRY,TEN,75
P.LINDSAY,DEN,69
A.JONES,GB,69
A.RODGERS,GB,73
E.ELLIOTT,DAL,90
E.ELLIOTT,DAL,78
T.CARSON,GB,58
T.CARSON,GB,51
E.ELLIOTT,DAL,75
T.CARSON,GB,72
T.CARSON,GB,68
T.POLLARD,DAL,69
T.POLLARD,DAL,63
T.POLLARD,DAL,56
T.POLLARD,DAL,51
A.JONES,GB,81
E.ELLIOTT,DAL,67
F.GORE,BUF,64
D.HENRY,TEN,70
F.GORE,BUF,60
D.HENRY,TEN,90
M.MARIOTA,TEN,94
F.GORE,BUF,61
D.LEWIS,TEN,61
D.LEWIS,TEN,52
T.YELDON,BUF,70
J.ALLEN,BUF,66
J.ALLEN,BUF,61
K.COUSINS,MIN,75
D.COOK,MIN,55
W.GALLMAN,NYG,52
D.COOK,MIN,98
D.COOK,MIN,98
D.COOK,MIN,66
J.HILLIMAN,NYG,67
J.HILLIMAN,NYG,59
L.BELL,NYJ,91
J.HOWARD,PHI,66
F.GORE,BUF,77
J.ALLEN,BUF,65
F.GORE,BUF,60
D.HENRY,TEN,86
M.MARIOTA,TEN,80
D.HENRY,TEN,21
DAM.WILLIAMS,KC,95
DAM.WILLIAMS,KC,66
M.MACK,IND,33
M.MACK,IND,27
P.MAHOMES,KC,75
N.CHUBB,CLE,60
M.BREIDA,SF,83
J.WHITE,NE,58
J.WHITE,NE,52
C.MCCOY,WAS,68
C.THOMPSON,WAS,72
S.MICHEL,NE,84
S.MICHEL,NE,85
W.SMALLWOOD,WAS,65
B.BOLDEN,NE,94
B.BOLDEN,NE,94
B.BOLDEN,NE,93
W.SMALLWOOD,WAS,60
W.SMALLWOOD,WAS,59
M.GORDON,LAC,79
M.GORDON,LAC,68
R.FREEMAN,DEN,81
P.LINDSAY,DEN,68
M.GORDON,LAC,81
M.GORDON,LAC,65
A.EKELER,LAC,69
R.FREEMAN,DEN,62
R.FREEMAN,DEN,56
M.GORDON,LAC,60
A.EKELER,LAC,88
P.LINDSAY,DEN,65
J.SAMUELS,PIT,60
M.INGRAM,BAL,88
L.JACKSON,BAL,89
M.INGRAM,BAL,81
M.INGRAM,BAL,75
M.INGRAM,BAL,70
M.INGRAM,BAL,66
L.JACKSON,BAL,64
G.EDWARDS,BAL,60
J.HILL,BAL,53
M.INGRAM,BAL,75
J.CONNER,PIT,68
M.MARIOTA,TEN,90
M.GORDON,LAC,51
R.FREEMAN,DEN,91
R.FREEMAN,DEN,95
M.GORDON,LAC,56
P.LINDSAY,DEN,96
P.LINDSAY,DEN,75
S.MICHEL,NE,75
S.MICHEL,NE,70
S.MICHEL,NE,63
S.MICHEL,NE,61
D.PRESCOTT,DAL,57
T.CARSON,GB,85
A.JONES,GB,75
A.JONES,GB,70
A.JONES,GB,29
A.JONES,GB,75
A.RODGERS,GB,64
A.JONES,GB,61
D.PRESCOTT,DAL,54
DAM.WILLIAMS,KC,53
M.MACK,IND,62
M.MACK,IND,58
DAM.WILLIAMS,KC,51
M.MACK,IND,70
M.MACK,IND,66
M.MACK,IND,67
M.MACK,IND,56
M.MACK,IND,23
DAM.WILLIAMS,KC,63
M.MACK,IND,86
N.HINES,IND,84
A.SHERMAN,KC,53
J.ALLEN,BUF,81
D.HENRY,TEN,66
D.HENRY,TEN,74
F.GORE,BUF,71
T.YELDON,BUF,72
F.GORE,BUF,61
A.PETERSON,WAS,63
C.THOMPSON,WAS,61
A.PETERSON,WAS,67
S.SIMS,WAS,65
S.MICHEL,NE,75
S.MICHEL,NE,88
S.MICHEL,NE,73
C.THOMPSON,WAS,75
C.THOMPSON,WAS,63
DAM.WILLIAMS,KC,80
M.MACK,IND,88
M.MACK,IND,85
M.MACK,IND,77
J.WILKINS,IND,65
Z.PASCAL,IND,56
DAM.WILLIAMS,KC,95
J.BRISSETT,IND,53
N.HINES,IND,78
O.BECKHAM,CLE,66
N.CHUBB,CLE,62
C.MCCAFFREY,CAR,75
C.MCCAFFREY,CAR,70
C.MCCAFFREY,CAR,65
C.MCCAFFREY,CAR,69
C.MCCAFFREY,CAR,66
M.INGRAM,BAL,75
L.JACKSON,BAL,75
J.MIXON,CIN,75
G.BERNARD,CIN,73
L.JACKSON,BAL,66
J.MIXON,CIN,69
M.INGRAM,BAL,70
L.JACKSON,BAL,67
J.MIXON,CIN,53
J.MIXON,CIN,57
M.INGRAM,BAL,82
M.INGRAM,BAL,75
G.EDWARDS,BAL,75
N.CHUBB,CLE,63
T.COLEMAN,SF,75
T.COLEMAN,SF,60
T.COLEMAN,SF,57
N.CHUBB,CLE,60
J.FLACCO,DEN,69
R.FREEMAN,DEN,63
P.LINDSAY,DEN,75
J.FLACCO,DEN,74
A.EKELER,LAC,80
E.ELLIOTT,DAL,90
E.ELLIOTT,DAL,83
E.ELLIOTT,DAL,81
M.BREIDA,SF,82
N.CHUBB,CLE,57
M.BREIDA,SF,96
T.COLEMAN,SF,83
T.COLEMAN,SF,68
T.COLEMAN,SF,62
M.BREIDA,SF,54
C.HYDE,HOU,73
C.HYDE,HOU,65
L.MCCOY,KC,90
DAM.WILLIAMS,KC,64
C.HYDE,HOU,75
C.HYDE,HOU,61
C.HYDE,HOU,52
C.HYDE,HOU,80
D.JOHNSON,HOU,60
D.WATSON,HOU,62
C.HYDE,HOU,67
L.MCCOY,KC,56
D.WATSON,HOU,77
C.HYDE,HOU,69
C.HYDE,HOU,54
C.HYDE,HOU,93
C.HYDE,HOU,84
D.WATSON,HOU,57
D.JOHNSON,HOU,50
L.MCCOY,KC,79
C.HYDE,HOU,63
D.WATSON,HOU,44
G.BERNARD,CIN,69
M.INGRAM,BAL,91
J.HILL,BAL,85
L.JACKSON,BAL,73
M.INGRAM,BAL,64
L.JACKSON,BAL,59
G.EDWARDS,BAL,51
A.ERICKSON,CIN,73
M.INGRAM,BAL,85
L.JACKSON,BAL,73
M.INGRAM,BAL,65
L.JACKSON,BAL,57
J.HILL,BAL,56
M.MACK,IND,80
J.BRISSETT,IND,69
M.MACK,IND,62
N.CHUBB,CLE,88
R.MOSTERT,SF,74
G.KITTLE,SF,68
N.CHUBB,CLE,78
N.CHUBB,CLE,74
N.CHUBB,CLE,69
C.CARSON,SEA,64
N.CHUBB,CLE,83
C.CARSON,SEA,75
C.CARSON,SEA,89
N.CHUBB,CLE,75
C.CARSON,SEA,61
C.CARSON,SEA,55
R.WILSON,SEA,70
DK.METCALF,SEA,75
R.WILSON,SEA,71
N.CHUBB,CLE,60
N.CHUBB,CLE,62
B.MAYFIELD,CLE,56
R.WILSON,SEA,58
N.CHUBB,CLE,75
B.MAYFIELD,CLE,87
C.CARSON,SEA,88
C.CARSON,SEA,71
T.LOCKETT,SEA,60
C.PROSISE,SEA,51
J.HOWARD,PHI,78
M.SANDERS,PHI,59
D.COOK,MIN,54
C.CARSON,SEA,98
C.CARSON,SEA,79
N.CHUBB,CLE,75
C.CARSON,SEA,12
T.COLEMAN,SF,90
T.COLEMAN,SF,85
M.BREIDA,SF,78
N.CHUBB,CLE,82
N.CHUBB,CLE,94
T.COLEMAN,SF,78
R.MOSTERT,SF,91
N.CHUBB,CLE,75
N.CHUBB,CLE,72
R.MOSTERT,SF,80
R.MOSTERT,SF,77
R.MOSTERT,SF,75
S.MICHEL,NE,72
J.HILLIMAN,NYG,73
J.HILLIMAN,NYG,70
J.WHITE,NE,88
S.MICHEL,NE,67
E.PENNY,NYG,82
E.PENNY,NYG,64
S.MICHEL,NE,60
S.MICHEL,NE,57
J.HILLIMAN,NYG,75
J.HILLIMAN,NYG,69
J.HILLIMAN,NYG,68
J.HILLIMAN,NYG,78
S.MICHEL,NE,82
S.MICHEL,NE,73
T.BRADY,NE,73
S.MICHEL,NE,71
S.MICHEL,NE,61
A.PETERSON,WAS,75
A.PETERSON,WAS,75
M.WALTON,MIA,87
A.PETERSON,WAS,72
K.DRAKE,MIA,62
K.DRAKE,MIA,54
E.PENNY,NYG,70
P.BARBER,TB,75
P.BARBER,TB,70
A.ARMAH,CAR,99
C.MCCAFFREY,CAR,96
C.MCCAFFREY,CAR,71
C.MCCAFFREY,CAR,10
R.JONES,TB,75
R.JONES,TB,69
P.BARBER,TB,75
P.BARBER,TB,62
C.MCCAFFREY,CAR,83
C.MCCAFFREY,CAR,78
D.MOORE,CAR,75
K.ALLEN,CAR,62
P.BARBER,TB,85
J.WINSTON,TB,77
C.MCCAFFREY,CAR,75
C.MCCAFFREY,CAR,65
L.JACKSON,BAL,60
J.MIXON,CIN,86
A.KAMARA,NO,60
C.HYDE,HOU,75
A.KAMARA,NO,59
A.KAMARA,NO,58
L.FOURNETTE,JAX,91
L.FOURNETTE,JAX,80
L.MURRAY,NO,61
L.MURRAY,NO,59
A.PETERSON,WAS,69
A.PETERSON,WAS,66
M.WALTON,MIA,79
C.THOMPSON,WAS,75
C.KEENUM,WAS,75
C.THOMPSON,WAS,61
M.WALTON,MIA,75
A.PETERSON,WAS,70
A.PETERSON,WAS,65
A.PETERSON,WAS,57
M.WALTON,MIA,75
A.PETERSON,WAS,34
A.PETERSON,WAS,20
A.PETERSON,WAS,3
K.DRAKE,MIA,83
A.PETERSON,WAS,64
A.PETERSON,WAS,59
K.BALLAGE,MIA,1
K.BALLAGE,MIA,1
W.SMALLWOOD,WAS,77
A.PETERSON,WAS,88
A.PETERSON,WAS,99
A.PETERSON,WAS,67
A.PETERSON,WAS,61
A.PETERSON,WAS,56
C.KEENUM,WAS,53
D.COOK,MIN,66
D.COOK,MIN,61
S.DIGGS,MIN,56
D.COOK,MIN,29
J.HOWARD,PHI,93
M.SANDERS,PHI,88
J.HOWARD,PHI,85
C.WENTZ,PHI,75
J.HOWARD,PHI,63
J.HOWARD,PHI,58
J.HOWARD,PHI,52
M.SANDERS,PHI,40
A.MATTISON,MIN,75
J.HOWARD,PHI,75
D.JONES,NYG,80
E.PENNY,NYG,54
S.MICHEL,NE,80
J.HILLIMAN,NYG,68
J.HILLIMAN,NYG,75
S.MICHEL,NE,63
D.COOK,MIN,57
J.HOWARD,PHI,75
D.COOK,MIN,75
D.COOK,MIN,65
A.MATTISON,MIN,75
A.MATTISON,MIN,85
P.LINDSAY,DEN,85
D.HENRY,TEN,56
R.FREEMAN,DEN,98
J.HOWARD,PHI,75
J.HOWARD,PHI,61
A.MATTISON,MIN,88
A.MATTISON,MIN,55
A.MATTISON,MIN,53
A.MATTISON,MIN,51
A.MATTISON,MIN,52
B.SCOTT,PHI,66
B.SCOTT,PHI,60
B.SCOTT,PHI,57
D.FREEMAN,ATL,63
K.MURRAY,ARI,66
D.FREEMAN,ATL,60
D.JOHNSON,ARI,86
C.EDMONDS,ARI,93
C.EDMONDS,ARI,70
K.MURRAY,ARI,61
D.JOHNSON,ARI,1
D.FREEMAN,ATL,66
D.JOHNSON,ARI,79
D.FREEMAN,ATL,75
D.JOHNSON,ARI,63
D.JOHNSON,ARI,61
K.MURRAY,ARI,64
D.FREEMAN,ATL,55
L.FOURNETTE,JAX,98
L.FOURNETTE,JAX,55
A.KAMARA,NO,60
T.GINN,NO,54
L.MURRAY,NO,75
A.KAMARA,NO,59
L.FOURNETTE,JAX,75
A.KAMARA,NO,60
L.FOURNETTE,JAX,89
L.FOURNETTE,JAX,85
A.PETERSON,WAS,93
A.PETERSON,WAS,88
C.THOMPSON,WAS,70
A.PETERSON,WAS,62
A.PETERSON,WAS,53
M.WALTON,MIA,75
M.WALTON,MIA,64
D.JOHNSON,ARI,66
D.FREEMAN,ATL,83
I.SMITH,ATL,9
K.MURRAY,ARI,72
D.FREEMAN,ATL,69
D.JOHNSON,ARI,75
D.JOHNSON,ARI,70
K.MURRAY,ARI,70
T.COLEMAN,SF,83
M.BROWN,LA,56
M.BREIDA,SF,66
M.BREIDA,SF,64
D.FREEMAN,ATL,53
D.FREEMAN,ATL,93
M.BROWN,LA,74
M.BREIDA,SF,60
M.BREIDA,SF,36
M.BROWN,LA,93
T.COLEMAN,SF,58
T.COLEMAN,SF,51
D.HENDERSON,LA,67
D.HENDERSON,LA,56
T.COLEMAN,SF,72
T.COLEMAN,SF,58
T.COLEMAN,SF,56
T.COLEMAN,SF,56
D.HENRY,TEN,75
D.HENRY,TEN,75
D.HENRY,TEN,69
P.LINDSAY,DEN,88
R.FREEMAN,DEN,72
R.FREEMAN,DEN,71
D.DAWKINS,TEN,77
D.HENRY,TEN,57
P.LINDSAY,DEN,85
J.FLACCO,DEN,77
M.MARIOTA,TEN,79
D.HENRY,TEN,59
D.HENRY,TEN,55
D.LEWIS,TEN,53
P.LINDSAY,DEN,86
D.HENRY,TEN,73
D.HENRY,TEN,61
R.FREEMAN,DEN,44
D.HENRY,TEN,75
R.FREEMAN,DEN,79
P.LINDSAY,DEN,55
K.JOHNSON,DET,51
J.WILLIAMS,GB,75
G.MINSHEW,JAX,80
L.FOURNETTE,JAX,78
A.KAMARA,NO,56
L.FOURNETTE,JAX,85
L.FOURNETTE,JAX,83
G.MINSHEW,JAX,79
A.KAMARA,NO,82
M.LEE,JAX,58
L.FOURNETTE,JAX,57
P.LINDSAY,DEN,84
P.LINDSAY,DEN,81
P.LINDSAY,DEN,90
P.LINDSAY,DEN,75
P.LINDSAY,DEN,63
P.LINDSAY,DEN,57
D.HENRY,TEN,55
D.HENRY,TEN,50
D.DAWKINS,TEN,86
P.LINDSAY,DEN,41
R.FREEMAN,DEN,20
P.LINDSAY,DEN,2
D.HENRY,TEN,70
A.JONES,GB,79
K.JOHNSON,DET,75
K.JOHNSON,DET,63
A.JONES,GB,82
L.MCCOY,KC,75
P.LINDSAY,DEN,73
P.LINDSAY,DEN,56
L.MCCOY,KC,86
R.FREEMAN,DEN,80
P.LINDSAY,DEN,75
P.LINDSAY,DEN,66
DAM.WILLIAMS,KC,68
DAM.WILLIAMS,KC,67
P.LINDSAY,DEN,65
P.LINDSAY,DEN,56
L.MCCOY,KC,51
DAM.WILLIAMS,KC,78
DAM.WILLIAMS,KC,77
DAM.WILLIAMS,KC,74
R.FREEMAN,DEN,74
R.FREEMAN,DEN,70
D.FREEMAN,ATL,62
M.RYAN,ATL,61
D.FREEMAN,ATL,54
D.FREEMAN,ATL,64
T.GURLEY,LA,75
T.GURLEY,LA,76
D.HENDERSON,LA,66
T.GURLEY,LA,63
T.GURLEY,LA,62
D.FREEMAN,ATL,70
T.GURLEY,LA,51
D.FREEMAN,ATL,75
D.HENDERSON,LA,77
T.GURLEY,LA,75
D.HENDERSON,LA,70
D.FREEMAN,ATL,75
M.BROWN,LA,56
M.BREIDA,SF,89
M.GORDON,LAC,56
M.GORDON,LAC,54
J.CONNER,PIT,79
A.EKELER,LAC,75
M.GORDON,LAC,76
M.GORDON,LAC,76
M.GORDON,LAC,56
M.GORDON,LAC,53
J.CONNER,PIT,86
B.SNELL,PIT,68
J.CONNER,PIT,67
J.CONNER,PIT,63
B.SNELL,PIT,53
L.MCCOY,KC,65
L.MCCOY,KC,58
A.SHERMAN,KC,56
L.MCCOY,KC,54
R.FREEMAN,DEN,89
T.COLEMAN,SF,97
J.GAROPPOLO,SF,99
T.COLEMAN,SF,98
D.HENDERSON,LA,75
M.BROWN,LA,83
D.SAMUEL,SF,57
T.COLEMAN,SF,48
T.COLEMAN,SF,39
B.HILL,ATL,72
D.HENDERSON,LA,72
D.HENDERSON,LA,72
D.HENDERSON,LA,74
B.HILL,ATL,71
D.HENDERSON,LA,64
D.HENDERSON,LA,60
D.HENDERSON,LA,54
R.WOODS,LA,51
A.EKELER,LAC,86
A.EKELER,LAC,75
A.EKELER,LAC,62
J.CONNER,PIT,67
J.CONNER,PIT,75
B.SNELL,PIT,55
L.FOURNETTE,JAX,77
G.MINSHEW,JAX,75
L.FOURNETTE,JAX,97
G.MINSHEW,JAX,99
L.FOURNETTE,JAX,98
G.MINSHEW,JAX,83
L.FOURNETTE,JAX,63
J.MIXON,CIN,88
J.MIXON,CIN,88
D.WESTBROOK,JAX,72
L.FOURNETTE,JAX,66
G.MINSHEW,JAX,61
J.MIXON,CIN,75
L.FOURNETTE,JAX,91
G.MINSHEW,JAX,91
D.WESTBROOK,JAX,61
G.BERNARD,CIN,25
J.MIXON,CIN,75
J.MIXON,CIN,41
L.FOURNETTE,JAX,57
M.GORDON,LAC,70
J.CONNER,PIT,74
J.CONNER,PIT,68
J.CONNER,PIT,69
A.EKELER,LAC,54
B.SNELL,PIT,75
B.SNELL,PIT,67
B.SNELL,PIT,57
B.SNELL,PIT,81
B.SNELL,PIT,61
B.SNELL,PIT,60
A.RODGERS,GB,63
P.LINDSAY,DEN,75
R.FREEMAN,DEN,74
L.MCCOY,KC,75
L.MCCOY,KC,68
R.FREEMAN,DEN,85
P.LINDSAY,DEN,75
R.FREEMAN,DEN,75
DAM.WILLIAMS,KC,59
A.JONES,GB,83
A.JONES,GB,81
B.HILL,ATL,75
B.HILL,ATL,66
A.MATTISON,MIN,64
C.HAM,MIN,55
J.MCKISSIC,DET,65
D.COOK,MIN,75
S.BARKLEY,NYG,73
K.MURRAY,ARI,86
F.GORE,BUF,75
J.ALLEN,BUF,52
J.ALLEN,BUF,21
M.WALTON,MIA,90
K.BALLAGE,MIA,71
M.WALTON,MIA,69
R.FITZPATRICK,MIA,70
F.GORE,BUF,70
J.ALLEN,BUF,60
D.SINGLETARY,BUF,75
J.ALLEN,BUF,66
F.GORE,BUF,56
M.WALTON,MIA,62
D.SINGLETARY,BUF,75
M.WALTON,MIA,63
K.DRAKE,MIA,73
D.SINGLETARY,BUF,84
M.WALTON,MIA,57
P.DIMARCO,BUF,98
F.GORE,BUF,94
D.SINGLETARY,BUF,79
F.GORE,BUF,70
L.BELL,NYJ,70
E.ELLIOTT,DAL,67
L.BELL,NYJ,83
L.BELL,NYJ,61
E.ELLIOTT,DAL,75
E.ELLIOTT,DAL,63
B.POWELL,NYJ,72
B.POWELL,NYJ,82
E.ELLIOTT,DAL,71
E.ELLIOTT,DAL,58
E.ELLIOTT,DAL,58
L.BELL,NYJ,78
L.BELL,NYJ,87
E.ELLIOTT,DAL,55
T.POLLARD,DAL,40
L.BELL,NYJ,65
E.ELLIOTT,DAL,75
E.ELLIOTT,DAL,56
RO.ANDERSON,NYJ,75
E.ELLIOTT,DAL,74
E.ELLIOTT,DAL,51
S.DARNOLD,NYJ,54
E.ELLIOTT,DAL,53
M.WALTON,MIA,75
M.WALTON,MIA,67
M.WALTON,MIA,64
K.DRAKE,MIA,56
F.GORE,BUF,56
F.GORE,BUF,64
C.HYDE,HOU,74
C.HYDE,HOU,61
C.HYDE,HOU,56
C.HYDE,HOU,89
C.HYDE,HOU,64
D.WATSON,HOU,67
M.MACK,IND,66
D.JOHNSON,HOU,30
D.JOHNSON,HOU,12
D.JOHNSON,HOU,96
B.ANGER,HOU,95
M.MACK,IND,80
M.MACK,IND,82
D.JOHNSON,ARI,72
C.EDMONDS,ARI,58
C.EDMONDS,ARI,55
S.BARKLEY,NYG,75
D.JONES,NYG,73
S.BARKLEY,NYG,62
S.BARKLEY,NYG,60
C.EDMONDS,ARI,83
C.EDMONDS,ARI,69
C.EDMONDS,ARI,57
S.BARKLEY,NYG,80
S.BARKLEY,NYG,59
S.BARKLEY,NYG,75
C.EDMONDS,ARI,64
K.MURRAY,ARI,74
C.EDMONDS,ARI,69
S.BARKLEY,NYG,63
C.EDMONDS,ARI,51
S.BARKLEY,NYG,73
D.JONES,NYG,66
C.EDMONDS,ARI,73
K.MURRAY,ARI,75
C.EDMONDS,ARI,74
C.EDMONDS,ARI,62
C.EDMONDS,ARI,60
J.MCKISSIC,DET,68
M.STAFFORD,DET,67
K.JOHNSON,DET,57
K.JOHNSON,DET,75
A.JONES,GB,94
A.JONES,GB,93
J.WILLIAMS,GB,85
J.WILLIAMS,GB,55
K.JOHNSON,DET,74
S.BARKLEY,NYG,70
A.PETERSON,WAS,81
J.MIXON,CIN,75
A.DALTON,CIN,77
G.BERNARD,CIN,60
L.FOURNETTE,JAX,81
L.FOURNETTE,JAX,72
L.FOURNETTE,JAX,70
D.COOK,MIN,76
K.JOHNSON,DET,77
D.COOK,MIN,73
D.COOK,MIN,58
K.JOHNSON,DET,75
K.JOHNSON,DET,73
T.JOHNSON,DET,73
T.JOHNSON,DET,70
D.COOK,MIN,97
D.COOK,MIN,90
A.MATTISON,MIN,74
A.MATTISON,MIN,59
J.MCKISSIC,DET,75
J.MCKISSIC,DET,66
D.COOK,MIN,75
A.MATTISON,MIN,64
T.JOHNSON,DET,75
D.COOK,MIN,79
T.JOHNSON,DET,88
J.JACOBS,OAK,82
J.JACOBS,OAK,73
J.JACOBS,OAK,71
A.JONES,GB,75
F.GORE,BUF,62
D.SINGLETARY,BUF,63
K.DRAKE,MIA,94
L.FOURNETTE,JAX,53
A.DALTON,CIN,99
J.MIXON,CIN,90
J.MIXON,CIN,75
A.DALTON,CIN,91
M.MACK,IND,64
M.MACK,IND,59
M.MACK,IND,55
M.MACK,IND,55
M.MACK,IND,80
D.WATSON,HOU,62
C.HYDE,HOU,61
C.HYDE,HOU,56
M.MACK,IND,72
M.MACK,IND,71
D.HENRY,TEN,75
D.HENRY,TEN,70
D.HENRY,TEN,58
C.HYDE,HOU,66
J.BRISSETT,IND,85
M.MACK,IND,75
A.PETERSON,WAS,56
A.PETERSON,WAS,28
M.BREIDA,SF,71
M.BREIDA,SF,62
W.SMALLWOOD,WAS,88
M.BREIDA,SF,66
T.LOCKETT,SEA,64
C.CARSON,SEA,75
C.CARSON,SEA,65
C.CARSON,SEA,62
C.CARSON,SEA,53
R.WILSON,SEA,51
M.INGRAM,BAL,57
M.INGRAM,BAL,54
C.CARSON,SEA,64
L.WILLSON,SEA,67
C.CARSON,SEA,62
C.CARSON,SEA,54
G.EDWARDS,BAL,90
L.JACKSON,BAL,88
M.INGRAM,BAL,58
L.JACKSON,BAL,54
G.EDWARDS,BAL,69
G.EDWARDS,BAL,66
L.JACKSON,BAL,66
J.HOWARD,PHI,69
C.WENTZ,PHI,66
M.SANDERS,PHI,90
T.COLEMAN,SF,54
T.COLEMAN,SF,75
A.PETERSON,WAS,53
A.PETERSON,WAS,51
M.BREIDA,SF,77
M.BREIDA,SF,75
A.PETERSON,WAS,78
A.PETERSON,WAS,63
W.SMALLWOOD,WAS,63
A.PETERSON,WAS,52
T.COLEMAN,SF,59
A.PETERSON,WAS,67
A.PETERSON,WAS,62
A.PETERSON,WAS,58
A.PETERSON,WAS,51
T.COLEMAN,SF,61
T.COLEMAN,SF,60
A.PETERSON,WAS,90
M.BREIDA,SF,54
G.KITTLE,SF,53
J.GAROPPOLO,SF,51
A.PETERSON,WAS,65
S.SIMS,WAS,64
W.SMALLWOOD,WAS,53
A.PETERSON,WAS,75
T.COLEMAN,SF,67
T.COLEMAN,SF,64
L.MURRAY,NO,70
L.MURRAY,NO,65
T.HILL,NO,56
C.PATTERSON,CHI,81
Z.ZENNER,NO,13
L.MURRAY,NO,55
M.INGRAM,BAL,84
C.CARSON,SEA,73
M.INGRAM,BAL,69
L.JACKSON,BAL,65
L.JACKSON,BAL,55
C.CARSON,SEA,83
C.CARSON,SEA,82
C.CARSON,SEA,74
C.CARSON,SEA,65
M.INGRAM,BAL,75
L.JACKSON,BAL,75
C.CARSON,SEA,60
C.CARSON,SEA,55
L.JACKSON,BAL,75
C.CARSON,SEA,68
J.HOWARD,PHI,87
J.HOWARD,PHI,72
E.ELLIOTT,DAL,75
E.ELLIOTT,DAL,59
J.HOWARD,PHI,90
D.COOK,MIN,81
D.COOK,MIN,60
D.COOK,MIN,58
A.PETERSON,WAS,75
A.PETERSON,WAS,70
D.COOK,MIN,66
L.MURRAY,NO,88
A.JONES,GB,68
A.RODGERS,GB,53
J.JACOBS,OAK,85
A.JONES,GB,83
J.WILLIAMS,GB,58
J.JACOBS,OAK,86
T.DAVIS,OAK,72
J.JACOBS,OAK,63
J.JACOBS,OAK,68
A.JONES,GB,82
A.JONES,GB,57
D.WASHINGTON,OAK,75
J.JACOBS,OAK,75
J.JACOBS,OAK,67
J.JACOBS,OAK,63
A.JONES,GB,60
J.JACOBS,OAK,75
J.JACOBS,OAK,63
J.WILLIAMS,GB,99
J.WILLIAMS,GB,96
D.WASHINGTON,OAK,58
A.JONES,GB,80
A.JONES,GB,81
D.WASHINGTON,OAK,66
D.WASHINGTON,OAK,60
J.RICHARD,OAK,58
D.WILLIAMS,GB,87
D.WILLIAMS,GB,87
D.WILLIAMS,GB,85
J.RICHARD,OAK,21
D.JOHNSON,HOU,84
D.JOHNSON,HOU,61
D.JOHNSON,HOU,57
C.HYDE,HOU,52
M.MACK,IND,61
D.COOK,MIN,60
D.COOK,MIN,58
D.COOK,MIN,53
A.MATTISON,MIN,42
W.SMALLWOOD,WAS,95
J.HOWARD,PHI,85
J.HOWARD,PHI,79
C.WENTZ,PHI,76
M.SANDERS,PHI,52
J.HOWARD,PHI,12
E.ELLIOTT,DAL,75
E.ELLIOTT,DAL,67
E.ELLIOTT,DAL,60
T.POLLARD,DAL,58
T.POLLARD,DAL,53
T.POLLARD,DAL,57
D.PRESCOTT,DAL,51
E.ELLIOTT,DAL,81
T.POLLARD,DAL,65
T.POLLARD,DAL,61
T.POLLARD,DAL,60
B.SCOTT,PHI,86
B.SCOTT,PHI,77
B.SCOTT,PHI,74
B.SCOTT,PHI,70
B.SCOTT,PHI,66
B.SCOTT,PHI,52
B.SCOTT,PHI,51
S.MICHEL,NE,78
J.EDELMAN,NE,72
S.MICHEL,NE,57
L.BELL,NYJ,92
L.BELL,NYJ,75
L.BELL,NYJ,76
J.WHITE,NE,72
L.BELL,NYJ,76
L.BELL,NYJ,72
L.BELL,NYJ,68
L.BELL,NYJ,53
M.GORDON,LAC,77
M.GORDON,LAC,78
M.GORDON,LAC,63
D.MONTGOMERY,CHI,74
M.GORDON,LAC,81
D.MONTGOMERY,CHI,71
D.MONTGOMERY,CHI,57
M.GORDON,LAC,75
M.GORDON,LAC,69
D.HENRY,TEN,79
D.HENRY,TEN,63
M.GORDON,LAC,94
M.GORDON,LAC,88
A.EKELER,LAC,70
D.HENRY,TEN,70
M.GORDON,LAC,81
D.HENRY,TEN,83
A.EKELER,LAC,94
D.HENRY,TEN,51
M.GORDON,LAC,59
M.GORDON,LAC,52
D.HENRY,TEN,71
D.HENRY,TEN,59
D.HENRY,TEN,53
R.TANNEHILL,TEN,51
T.BRIDGEWATER,NO,68
L.MURRAY,NO,67
S.MICHEL,NE,99
J.WHITE,NE,90
L.MURRAY,NO,75
T.BRIDGEWATER,NO,68
L.MURRAY,NO,65
D.MONTGOMERY,CHI,75
M.GORDON,LAC,65
D.MONTGOMERY,CHI,70
S.MICHEL,NE,57
L.BELL,NYJ,97
S.MICHEL,NE,67
D.COOK,MIN,75
D.COOK,MIN,70
D.COOK,MIN,65
A.PETERSON,WAS,75
A.PETERSON,WAS,79
D.COOK,MIN,91
A.PETERSON,WAS,54
A.MATTISON,MIN,75
A.MATTISON,MIN,83
K.COUSINS,MIN,66
F.GORE,BUF,75
F.GORE,BUF,75
J.HOWARD,PHI,81
J.HOWARD,PHI,79
J.HOWARD,PHI,66
J.HOWARD,PHI,61
S.BARKLEY,NYG,57
T.JOHNSON,DET,74
T.JOHNSON,DET,60
